"UserID","Date","Time","SleepingTime","BabyID"
"1469675","2015-08-19","10:30:00+02:00",1800,"HPT2_NR_30"
"1469675","2015-08-19","13:00:00+02:00",1800,"HPT2_NR_30"
"1469675","2015-08-19","15:00:00+02:00",8100,"HPT2_NR_30"
"1469675","2015-08-19","19:15:00+02:00",900,"HPT2_NR_30"
"1469675","2015-08-19","21:30:00+02:00",34200,"HPT2_NR_30"
"1469675","2015-08-20","08:15:00+02:00",2700,"HPT2_NR_30"
"1469675","2015-08-20","10:30:00+02:00",1800,"HPT2_NR_30"
"1469675","2015-08-20","12:30:00+02:00",5400,"HPT2_NR_30"
"1469675","2015-08-20","15:15:00+02:00",1800,"HPT2_NR_30"
"1469675","2015-08-20","16:30:00+02:00",1800,"HPT2_NR_30"
"1469675","2015-08-20","18:00:00+02:00",1800,"HPT2_NR_30"
"1469675","2015-08-20","20:15:00+02:00",38700,"HPT2_NR_30"
"1469675","2015-08-21","08:15:00+02:00",5400,"HPT2_NR_30"
"1469675","2015-08-21","11:00:00+02:00",221,"HPT2_NR_30"
"149286","2015-07-23","00:00:00+02:00",6900,"HPT2_NR_29"
"149286","2015-07-23","02:50:00+02:00",12720,"HPT2_NR_29"
"149286","2015-07-23","07:00:00+02:00",11700,"HPT2_NR_29"
"149286","2015-07-23","12:15:00+02:00",10800,"HPT2_NR_29"
"149286","2015-07-23","20:00:00+02:00",10800,"HPT2_NR_29"
"149286","2015-07-23","23:45:00+02:00",15300,"HPT2_NR_29"
"149286","2015-07-24","05:00:00+02:00",11220,"HPT2_NR_29"
"149286","2015-07-24","09:00:00+02:00",10800,"HPT2_NR_29"
"149286","2015-07-25","03:10:00+02:00",10680,"HPT2_NR_29"
"149286","2015-07-25","07:45:00+02:00",9900,"HPT2_NR_29"
"149286","2015-07-25","13:40:00+02:00",9300,"HPT2_NR_29"
"149286","2015-07-30","00:10:00+02:00",18900,"HPT2_NR_29"
"149286","2015-08-07","21:45:00+02:00",27900,"HPT2_NR_29"
"149286","2015-08-12","01:30:00+02:00",15600,"HPT2_NR_29"
"149286","2015-08-12","06:30:00+02:00",12300,"HPT2_NR_29"
"149286","2015-08-12","11:45:00+02:00",8400,"HPT2_NR_29"
"149286","2015-08-12","14:45:00+02:00",7500,"HPT2_NR_29"
"149286","2015-08-12","20:10:00+02:00",11100,"HPT2_NR_29"
"149286","2015-08-13","00:10:00+02:00",13800,"HPT2_NR_29"
"149286","2015-08-13","04:30:00+02:00",9000,"HPT2_NR_29"
"149286","2015-08-13","07:10:00+02:00",12900,"HPT2_NR_29"
"149286","2015-08-14","00:10:00+02:00",22800,"HPT2_NR_29"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-05","13:00:00+02:00",17880,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-05","21:27:07+02:00",9720.54632497,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-06","00:18:57+02:00",16981.606036,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-06","05:15:31+02:00",5583.95850098,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-06","07:04:38+02:00",4331.62401903,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-06","08:45:00+02:00",7252,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-06","22:31:28+02:00",20571.957136,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-07","06:05:48+02:00",13038.239843,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-07","15:35:12+02:00",1380.43329,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-07","18:33:27+02:00",2294.39853996,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-07","21:17:59+02:00",31078.415581,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-08","07:09:53+02:00",9779.68871301,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-08","10:24:00+02:00",1590,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-08","22:36:35+02:00",21582.022212,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-09","04:49:09+02:00",7740,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-09","07:27:32+02:00",4288.23172897,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-09","10:46:53+02:00",1843.20260298,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-09","12:46:31+02:00",3095.519346,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-09","18:54:30+02:00",1560,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-09","21:20:19+02:00",25433.357903,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-10","04:37:59+02:00",9609.57692403,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-10","07:53:02+02:00",6791.33528,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-10","11:33:09+02:00",1717.22731102,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-10","14:19:47+02:00",1561.74541801,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-10","16:10:05+02:00",524.724777997,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-10","16:55:00+02:00",1920,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-10","20:07:45+02:00",2362.37783998,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-10","22:11:44+02:00",31752.1842149,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-11","08:48:06+02:00",2748.80969203,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-11","21:04:58+02:00",29815.596796,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-12","05:34:26+02:00",10209.524485,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-12","08:38:27+02:00",2294.55583203,"HPT2_NR_25"
"2015_08_04_16_51_13_279_Netscape__320x568","2015-08-12","10:03:03+02:00",826.488609016,"HPT2_NR_25"
